domain,step,input_domain,target_domain,representation,family,selected_step,ridge_tuning_mse,selected_tuning_mse,probe,population,root,standardized_rmse
paired_relaxed,10000,observed,observed,exported,radial,1800,0.10969734995004503,0.10948867414759335,residual,all,independent_melt_708791158,0.317197013709764
paired_relaxed,10000,observed,observed,exported,radial,1800,0.10969734995004503,0.10948867414759335,residual,all,independent_melt_780540798,0.31986022906316625
paired_relaxed,10000,observed,observed,exported,radial,1800,0.10969734995004503,0.10948867414759335,residual,all,independent_melt_827732877,0.3227065385955809
paired_relaxed,10000,observed,observed,exported,radial,1800,0.10969734995004503,0.10948867414759335,residual,all,independent_melt_837421620,0.3505191739887232
paired_relaxed,10000,observed,observed,exported,radial,1800,0.10969734995004503,0.10948867414759335,residual,all,independent_melt_845880246,0.34706337073745547
paired_relaxed,10000,observed,observed,exported,radial,1800,0.10969734995004503,0.10948867414759335,residual,all,independent_melt_850300441,0.30047664182830663
paired_relaxed,10000,observed,observed,exported,radial,1800,0.10969734995004503,0.10948867414759335,residual,all,independent_melt_856510393,0.2933551450755899
paired_relaxed,10000,observed,observed,exported,radial,1800,0.10969734995004503,0.10948867414759335,residual,liquid,independent_melt_129223029,0.3050710538646094
paired_relaxed,10000,observed,observed,exported,radial,1800,0.10969734995004503,0.10948867414759335,residual,liquid,independent_melt_176364202,0.34616621465609887
paired_relaxed,10000,observed,observed,exported,radial,1800,0.10969734995004503,0.10948867414759335,residual,liquid,independent_melt_197585375,0.34433216010679424
paired_relaxed,10000,observed,observed,exported,radial,1800,0.10969734995004503,0.10948867414759335,residual,liquid,independent_melt_24993146,0.38214845576624257
paired_relaxed,10000,observed,observed,exported,radial,1800,0.10969734995004503,0.10948867414759335,residual,liquid,independent_melt_340453041,0.3511056482539976
paired_relaxed,10000,observed,observed,exported,radial,1800,0.10969734995004503,0.10948867414759335,residual,liquid,independent_melt_444631845,0.34155262593794294
paired_relaxed,10000,observed,observed,exported,radial,1800,0.10969734995004503,0.10948867414759335,residual,liquid,independent_melt_468207512,0.283511500084943
paired_relaxed,10000,observed,observed,exported,radial,1800,0.10969734995004503,0.10948867414759335,residual,liquid,independent_melt_553888770,0.34668277316985197
paired_relaxed,10000,observed,observed,exported,radial,1800,0.10969734995004503,0.10948867414759335,residual,liquid,independent_melt_708791158,0.317197013709764
paired_relaxed,10000,observed,observed,exported,radial,1800,0.10969734995004503,0.10948867414759335,residual,liquid,independent_melt_780540798,0.31986022906316625
paired_relaxed,10000,observed,observed,exported,radial,1800,0.10969734995004503,0.10948867414759335,residual,liquid,independent_melt_827732877,0.3227065385955809
paired_relaxed,10000,observed,observed,exported,radial,1800,0.10969734995004503,0.10948867414759335,residual,liquid,independent_melt_837421620,0.3505191739887232
paired_relaxed,10000,observed,observed,exported,radial,1800,0.10969734995004503,0.10948867414759335,residual,liquid,independent_melt_845880246,0.34706337073745547
paired_relaxed,10000,observed,observed,exported,radial,1800,0.10969734995004503,0.10948867414759335,residual,liquid,independent_melt_850300441,0.30047664182830663
paired_relaxed,10000,observed,observed,exported,radial,1800,0.10969734995004503,0.10948867414759335,residual,liquid,independent_melt_856510393,0.2933551450755899
paired_relaxed,10000,observed,observed,exported,rich,1800,0.4121866336057549,0.41192640938642244,ridge,all,independent_melt_129223029,0.5459739553702494
paired_relaxed,10000,observed,observed,exported,rich,1800,0.4121866336057549,0.41192640938642244,ridge,all,independent_melt_176364202,0.6405379462132572
paired_relaxed,10000,observed,observed,exported,rich,1800,0.4121866336057549,0.41192640938642244,ridge,all,independent_melt_197585375,0.6788116099523209
paired_relaxed,10000,observed,observed,exported,rich,1800,0.4121866336057549,0.41192640938642244,ridge,all,independent_melt_24993146,0.7313548519266574
paired_relaxed,10000,observed,observed,exported,rich,1800,0.4121866336057549,0.41192640938642244,ridge,all,independent_melt_340453041,0.6682398284383906
paired_relaxed,10000,observed,observed,exported,rich,1800,0.4121866336057549,0.41192640938642244,ridge,all,independent_melt_444631845,0.5626383134385438
paired_relaxed,10000,observed,observed,exported,rich,1800,0.4121866336057549,0.41192640938642244,ridge,all,independent_melt_468207512,0.5853531027525097
paired_relaxed,10000,observed,observed,exported,rich,1800,0.4121866336057549,0.41192640938642244,ridge,all,independent_melt_553888770,0.6088012477233948
paired_relaxed,10000,observed,observed,exported,rich,1800,0.4121866336057549,0.41192640938642244,ridge,all,independent_melt_708791158,0.5807716814074623
paired_relaxed,10000,observed,observed,exported,rich,1800,0.4121866336057549,0.41192640938642244,ridge,all,independent_melt_780540798,0.5789296881623731
paired_relaxed,10000,observed,observed,exported,rich,1800,0.4121866336057549,0.41192640938642244,ridge,all,independent_melt_827732877,0.607852442187168
paired_relaxed,10000,observed,observed,exported,rich,1800,0.4121866336057549,0.41192640938642244,ridge,all,independent_melt_837421620,0.6350419231603419
paired_relaxed,10000,observed,observed,exported,rich,1800,0.4121866336057549,0.41192640938642244,ridge,all,independent_melt_845880246,0.6401037542595078
paired_relaxed,10000,observed,observed,exported,rich,1800,0.4121866336057549,0.41192640938642244,ridge,all,independent_melt_850300441,0.4974775858706934
paired_relaxed,10000,observed,observed,exported,rich,1800,0.4121866336057549,0.41192640938642244,ridge,all,independent_melt_856510393,0.5820191532794449
paired_relaxed,10000,observed,observed,exported,rich,1800,0.4121866336057549,0.41192640938642244,ridge,liquid,independent_melt_129223029,0.5459739553702494
paired_relaxed,10000,observed,observed,exported,rich,1800,0.4121866336057549,0.41192640938642244,ridge,liquid,independent_melt_176364202,0.6405379462132572
paired_relaxed,10000,observed,observed,exported,rich,1800,0.4121866336057549,0.41192640938642244,ridge,liquid,independent_melt_197585375,0.6788116099523209
paired_relaxed,10000,observed,observed,exported,rich,1800,0.4121866336057549,0.41192640938642244,ridge,liquid,independent_melt_24993146,0.7313548519266574
paired_relaxed,10000,observed,observed,exported,rich,1800,0.4121866336057549,0.41192640938642244,ridge,liquid,independent_melt_340453041,0.6682398284383906
paired_relaxed,10000,observed,observed,exported,rich,1800,0.4121866336057549,0.41192640938642244,ridge,liquid,independent_melt_444631845,0.5626383134385438
paired_relaxed,10000,observed,observed,exported,rich,1800,0.4121866336057549,0.41192640938642244,ridge,liquid,independent_melt_468207512,0.5853531027525097
paired_relaxed,10000,observed,observed,exported,rich,1800,0.4121866336057549,0.41192640938642244,ridge,liquid,independent_melt_553888770,0.6088012477233948
paired_relaxed,10000,observed,observed,exported,rich,1800,0.4121866336057549,0.41192640938642244,ridge,liquid,independent_melt_708791158,0.5807716814074623
paired_relaxed,10000,observed,observed,exported,rich,1800,0.4121866336057549,0.41192640938642244,ridge,liquid,independent_melt_780540798,0.5789296881623731
paired_relaxed,10000,observed,observed,exported,rich,1800,0.4121866336057549,0.41192640938642244,ridge,liquid,independent_melt_827732877,0.607852442187168
paired_relaxed,10000,observed,observed,exported,rich,1800,0.4121866336057549,0.41192640938642244,ridge,liquid,independent_melt_837421620,0.6350419231603419
paired_relaxed,10000,observed,observed,exported,rich,1800,0.4121866336057549,0.41192640938642244,ridge,liquid,independent_melt_845880246,0.6401037542595078
paired_relaxed,10000,observed,observed,exported,rich,1800,0.4121866336057549,0.41192640938642244,ridge,liquid,independent_melt_850300441,0.4974775858706934
paired_relaxed,10000,observed,observed,exported,rich,1800,0.4121866336057549,0.41192640938642244,ridge,liquid,independent_melt_856510393,0.5820191532794449
paired_relaxed,10000,observed,observed,exported,rich,1800,0.4121866336057549,0.41192640938642244,residual,all,independent_melt_129223029,0.5460416741449392
paired_relaxed,10000,observed,observed,exported,rich,1800,0.4121866336057549,0.41192640938642244,residual,all,independent_melt_176364202,0.6403748910784569
paired_relaxed,10000,observed,observed,exported,rich,1800,0.4121866336057549,0.41192640938642244,residual,all,independent_melt_197585375,0.6792776856846533
paired_relaxed,10000,observed,observed,exported,rich,1800,0.4121866336057549,0.41192640938642244,residual,all,independent_melt_24993146,0.7313914269677244
paired_relaxed,10000,observed,observed,exported,rich,1800,0.4121866336057549,0.41192640938642244,residual,all,independent_melt_340453041,0.6679829600182903
paired_relaxed,10000,observed,observed,exported,rich,1800,0.4121866336057549,0.41192640938642244,residual,all,independent_melt_444631845,0.5627161103107862
paired_relaxed,10000,observed,observed,exported,rich,1800,0.4121866336057549,0.41192640938642244,residual,all,independent_melt_468207512,0.5853485895285304
paired_relaxed,10000,observed,observed,exported,rich,1800,0.4121866336057549,0.41192640938642244,residual,all,independent_melt_553888770,0.6091301306478686
paired_relaxed,10000,observed,observed,exported,rich,1800,0.4121866336057549,0.41192640938642244,residual,all,independent_melt_708791158,0.5809952121183523
paired_relaxed,10000,observed,observed,exported,rich,1800,0.4121866336057549,0.41192640938642244,residual,all,independent_melt_780540798,0.5793987226173143
paired_relaxed,10000,observed,observed,exported,rich,1800,0.4121866336057549,0.41192640938642244,residual,all,independent_melt_827732877,0.6076776622177156
paired_relaxed,10000,observed,observed,exported,rich,1800,0.4121866336057549,0.41192640938642244,residual,all,independent_melt_837421620,0.6352939077721225
paired_relaxed,10000,observed,observed,exported,rich,1800,0.4121866336057549,0.41192640938642244,residual,all,independent_melt_845880246,0.6402925627687366
paired_relaxed,10000,observed,observed,exported,rich,1800,0.4121866336057549,0.41192640938642244,residual,all,independent_melt_850300441,0.49736112571223723
paired_relaxed,10000,observed,observed,exported,rich,1800,0.4121866336057549,0.41192640938642244,residual,all,independent_melt_856510393,0.5820539208299018
paired_relaxed,10000,observed,observed,exported,rich,1800,0.4121866336057549,0.41192640938642244,residual,liquid,independent_melt_129223029,0.5460416741449392
paired_relaxed,10000,observed,observed,exported,rich,1800,0.4121866336057549,0.41192640938642244,residual,liquid,independent_melt_176364202,0.6403748910784569
paired_relaxed,10000,observed,observed,exported,rich,1800,0.4121866336057549,0.41192640938642244,residual,liquid,independent_melt_197585375,0.6792776856846533
paired_relaxed,10000,observed,observed,exported,rich,1800,0.4121866336057549,0.41192640938642244,residual,liquid,independent_melt_24993146,0.7313914269677244
paired_relaxed,10000,observed,observed,exported,rich,1800,0.4121866336057549,0.41192640938642244,residual,liquid,independent_melt_340453041,0.6679829600182903
paired_relaxed,10000,observed,observed,exported,rich,1800,0.4121866336057549,0.41192640938642244,residual,liquid,independent_melt_444631845,0.5627161103107862
paired_relaxed,10000,observed,observed,exported,rich,1800,0.4121866336057549,0.41192640938642244,residual,liquid,independent_melt_468207512,0.5853485895285304
paired_relaxed,10000,observed,observed,exported,rich,1800,0.4121866336057549,0.41192640938642244,residual,liquid,independent_melt_553888770,0.6091301306478686
paired_relaxed,10000,observed,observed,exported,rich,1800,0.4121866336057549,0.41192640938642244,residual,liquid,independent_melt_708791158,0.5809952121183523
paired_relaxed,10000,observed,observed,exported,rich,1800,0.4121866336057549,0.41192640938642244,residual,liquid,independent_melt_780540798,0.5793987226173143
paired_relaxed,10000,observed,observed,exported,rich,1800,0.4121866336057549,0.41192640938642244,residual,liquid,independent_melt_827732877,0.6076776622177156
paired_relaxed,10000,observed,observed,exported,rich,1800,0.4121866336057549,0.41192640938642244,residual,liquid,independent_melt_837421620,0.6352939077721225
paired_relaxed,10000,observed,observed,exported,rich,1800,0.4121866336057549,0.41192640938642244,residual,liquid,independent_melt_845880246,0.6402925627687366
paired_relaxed,10000,observed,observed,exported,rich,1800,0.4121866336057549,0.41192640938642244,residual,liquid,independent_melt_850300441,0.49736112571223723
paired_relaxed,10000,observed,observed,exported,rich,1800,0.4121866336057549,0.41192640938642244,residual,liquid,independent_melt_856510393,0.5820539208299018
paired_relaxed,10000,observed,observed,pooled,angular,200,0.8857357438818243,0.8791246856217907,ridge,all,independent_melt_129223029,0.8881693320964089
paired_relaxed,10000,observed,observed,pooled,angular,200,0.8857357438818243,0.8791246856217907,ridge,all,independent_melt_176364202,0.9304880678005364
paired_relaxed,10000,observed,observed,pooled,angular,200,0.8857357438818243,0.8791246856217907,ridge,all,independent_melt_197585375,0.905138186912369
paired_relaxed,10000,observed,observed,pooled,angular,200,0.8857357438818243,0.8791246856217907,ridge,all,independent_melt_24993146,1.0396705081549813
paired_relaxed,10000,observed,observed,pooled,angular,200,0.8857357438818243,0.8791246856217907,ridge,all,independent_melt_340453041,1.0748580178782734
paired_relaxed,10000,observed,observed,pooled,angular,200,0.8857357438818243,0.8791246856217907,ridge,all,independent_melt_444631845,0.947983380827345
paired_relaxed,10000,observed,observed,pooled,angular,200,0.8857357438818243,0.8791246856217907,ridge,all,independent_melt_468207512,0.937005821732543
paired_relaxed,10000,observed,observed,pooled,angular,200,0.8857357438818243,0.8791246856217907,ridge,all,independent_melt_553888770,1.0632433015222165
paired_relaxed,10000,observed,observed,pooled,angular,200,0.8857357438818243,0.8791246856217907,ridge,all,independent_melt_708791158,0.8534744921611654
paired_relaxed,10000,observed,observed,pooled,angular,200,0.8857357438818243,0.8791246856217907,ridge,all,independent_melt_780540798,0.9038061377519145
