task,family,method,source,temperature_K,caliper_A,target,n,loss,true_contrast_rms
structure,nonlinear,plus_gatr,1001,510.0,0.1,q6,11038,0.17386888271753562,0.4285204217098126
structure,nonlinear,plus_gatr,1001,510.0,0.1,w4,11038,0.979298655872479,0.969194001961416
structure,nonlinear,plus_gatr,1001,510.0,0.1,w6,11038,0.4830582563326901,0.6915470759393563
structure,nonlinear,plus_gatr,1001,510.0,0.1,qbar6,11038,0.08643565961780908,0.29217495095791196
structure,nonlinear,plus_gatr,1001,510.0,0.1,q6_coherence,11038,0.10498672792142184,0.311294475741892
structure,nonlinear,plus_gatr,1001,510.0,0.1,bond_order,11038,0.4413313969055257,0.6569598537411243
structure,nonlinear,plus_gatr,1001,510.0,0.1,angular_arrangement,11038,0.4664342279884028,0.8038537170449556
structure,nonlinear,plus_gatr,881,520.0,0.1,q4,7220,2.159543239710628,1.456085097712625
structure,nonlinear,plus_gatr,881,520.0,0.1,q6,7220,0.3173764645150958,0.5538194099410891
structure,nonlinear,plus_gatr,881,520.0,0.1,w4,7220,2.419530215430113,1.543980384081562
structure,nonlinear,plus_gatr,881,520.0,0.1,w6,7220,1.43293888506971,1.199140873534706
structure,nonlinear,plus_gatr,881,520.0,0.1,qbar6,7220,0.11163768313467604,0.29781480209504785
structure,nonlinear,plus_gatr,881,520.0,0.1,q6_coherence,7220,0.15784498604083094,0.3589105380939715
structure,nonlinear,plus_gatr,881,520.0,0.1,bond_order,7220,1.0998119123168424,1.0381252687995095
structure,nonlinear,plus_gatr,881,520.0,0.1,angular_arrangement,7220,0.9037818947005246,1.0028674037362708
structure,nonlinear,plus_gatr,1009,520.0,0.1,q4,13594,1.3800456407343107,1.1698018970890318
structure,nonlinear,plus_gatr,1009,520.0,0.1,q6,13594,0.19603724032829947,0.4344309270350266
structure,nonlinear,plus_gatr,1009,520.0,0.1,w4,13594,2.020450114384656,1.4351748440500554
structure,nonlinear,plus_gatr,1009,520.0,0.1,w6,13594,0.2999627801282244,0.5394766852500842
structure,nonlinear,plus_gatr,1009,520.0,0.1,qbar6,13594,0.08945631769786011,0.26619902782914234
structure,nonlinear,plus_gatr,1009,520.0,0.1,q6_coherence,13594,0.07598408449374686,0.2222729122037974
structure,nonlinear,plus_gatr,1009,520.0,0.1,bond_order,13594,0.676989362961183,0.819369249853901
structure,nonlinear,plus_gatr,1009,520.0,0.1,angular_arrangement,13594,0.6749734266547046,0.9070728693780314
structure,nonlinear,delta_gatr,911,400.0,0.05,q4,91,0.6936926616993232,0.7864290239137353
structure,nonlinear,delta_gatr,911,400.0,0.05,q6,91,0.08975311810664623,0.28107120380936584
structure,nonlinear,delta_gatr,911,400.0,0.05,w4,91,1.0168674040927517,1.0039194051485754
structure,nonlinear,delta_gatr,911,400.0,0.05,w6,91,0.01147621508153631,0.09833909551856254
structure,nonlinear,delta_gatr,911,400.0,0.05,qbar6,91,0.04586407594239932,0.1637500602188683
structure,nonlinear,delta_gatr,911,400.0,0.05,q6_coherence,91,0.022382641776657195,0.08737102635964063
structure,nonlinear,delta_gatr,911,400.0,0.05,bond_order,91,0.31333935278321895,0.5399759500006852
structure,nonlinear,delta_gatr,911,400.0,0.05,angular_arrangement,91,0.36509442910879425,0.613096792440957
structure,nonlinear,delta_gatr,913,400.0,0.05,q4,158,0.05261927371141035,0.16580978263499452
structure,nonlinear,delta_gatr,913,400.0,0.05,q6,158,0.012850957477794757,0.11235314043889053
structure,nonlinear,delta_gatr,913,400.0,0.05,w4,158,0.060138525010680004,0.21209998368458238
structure,nonlinear,delta_gatr,913,400.0,0.05,w6,158,0.00965445851765318,0.07868418925212133
structure,nonlinear,delta_gatr,913,400.0,0.05,qbar6,158,0.014909919785809196,0.040421867971188956
structure,nonlinear,delta_gatr,913,400.0,0.05,q6_coherence,158,0.01455265001683447,0.024684560340675978
structure,nonlinear,delta_gatr,913,400.0,0.05,bond_order,158,0.02745429742003033,0.12485790045134083
structure,nonlinear,delta_gatr,913,400.0,0.05,angular_arrangement,158,0.11137590190322826,0.37381207866282845
structure,nonlinear,delta_gatr,938,450.0,0.05,q4,13,1.5450760775787804,1.2555246469716765
structure,nonlinear,delta_gatr,938,450.0,0.05,q6,13,0.25981159450668334,0.5500440943831092
structure,nonlinear,delta_gatr,938,450.0,0.05,w4,13,2.283759704313036,1.547580763054549
structure,nonlinear,delta_gatr,938,450.0,0.05,w6,13,0.051966145645685705,0.2132062701016716
structure,nonlinear,delta_gatr,938,450.0,0.05,qbar6,13,0.0934295588212083,0.35945473949190987
structure,nonlinear,delta_gatr,938,450.0,0.05,q6_coherence,13,0.039911392962921136,0.2256067345542457
structure,nonlinear,delta_gatr,938,450.0,0.05,bond_order,13,0.7123257456380525,0.8659734296468224
structure,nonlinear,delta_gatr,938,450.0,0.05,angular_arrangement,13,1.0544316969508627,1.0600659779537185
structure,nonlinear,delta_gatr,942,450.0,0.05,q4,206,0.05764576445735961,0.18808513950432873
structure,nonlinear,delta_gatr,942,450.0,0.05,q6,206,0.021135663608528598,0.11409508279772727
structure,nonlinear,delta_gatr,942,450.0,0.05,w4,206,0.08172897048762122,0.2723829738548929
structure,nonlinear,delta_gatr,942,450.0,0.05,w6,206,0.01020217845778851,0.09270735987560787
structure,nonlinear,delta_gatr,942,450.0,0.05,qbar6,206,0.016877132068499414,0.04026644987015386
structure,nonlinear,delta_gatr,942,450.0,0.05,q6_coherence,206,0.018812031306189195,0.0203954079111501
structure,nonlinear,delta_gatr,942,450.0,0.05,bond_order,206,0.03440029006433109,0.1490068266283638
structure,nonlinear,delta_gatr,942,450.0,0.05,angular_arrangement,206,0.12498611588312819,0.3904597233780116
structure,nonlinear,delta_gatr,970,500.0,0.05,q4,82,0.1812282264187819,0.4122969130415288
structure,nonlinear,delta_gatr,970,500.0,0.05,q6,82,0.025308861552090493,0.15570356584334472
structure,nonlinear,delta_gatr,970,500.0,0.05,w4,82,0.14065074481167422,0.3966564763436262
structure,nonlinear,delta_gatr,970,500.0,0.05,w6,82,0.01159529777114771,0.10562520457987064
structure,nonlinear,delta_gatr,970,500.0,0.05,qbar6,82,0.014663632262495771,0.07958244387716755
structure,nonlinear,delta_gatr,970,500.0,0.05,q6_coherence,82,0.012661772549256189,0.04325246021223588
structure,nonlinear,delta_gatr,970,500.0,0.05,bond_order,82,0.06435142256090771,0.24863947449927762
structure,nonlinear,delta_gatr,970,500.0,0.05,angular_arrangement,82,0.18754483318045223,0.4564394598621464
structure,nonlinear,delta_gatr,971,500.0,0.05,q4,16,0.45073884346844856,0.6995239887906375
structure,nonlinear,delta_gatr,971,500.0,0.05,q6,16,0.04521688220985587,0.19126547100619057
structure,nonlinear,delta_gatr,971,500.0,0.05,w4,16,0.456402031251444,0.7208948353117678
structure,nonlinear,delta_gatr,971,500.0,0.05,w6,16,0.032242052858288114,0.1406353350802877
structure,nonlinear,delta_gatr,971,500.0,0.05,qbar6,16,0.040294680841029135,0.13026485036415222
structure,nonlinear,delta_gatr,971,500.0,0.05,q6_coherence,16,0.01723370667487268,0.08282895095921848
structure,nonlinear,delta_gatr,971,500.0,0.05,bond_order,16,0.1736880328839897,0.4260699314084698
structure,nonlinear,delta_gatr,971,500.0,0.05,angular_arrangement,16,0.21897558203832232,0.4772211851500516
structure,nonlinear,delta_gatr,1000,510.0,0.05,q4,2,0.01732876556582898,0.18959328285465324
structure,nonlinear,delta_gatr,1000,510.0,0.05,q6,2,0.04376000478011098,0.18444600397720076
structure,nonlinear,delta_gatr,1000,510.0,0.05,w4,2,0.0241705399828304,0.18940047086597553
structure,nonlinear,delta_gatr,1000,510.0,0.05,w6,2,0.03743508737446807,0.1854566227772121
structure,nonlinear,delta_gatr,1000,510.0,0.05,qbar6,2,0.023228542726236076,0.05976879124222398
structure,nonlinear,delta_gatr,1000,510.0,0.05,q6_coherence,2,0.011213428328811269,0.02829881516315293
structure,nonlinear,delta_gatr,1000,510.0,0.05,bond_order,2,0.026189394793047632,0.15524484421344417
structure,nonlinear,delta_gatr,1000,510.0,0.05,angular_arrangement,2,0.19394703100919242,0.4681339093935752
structure,nonlinear,delta_gatr,1001,510.0,0.05,q4,27,0.31407308587356825,0.5806120321533584
structure,nonlinear,delta_gatr,1001,510.0,0.05,q6,27,0.03138765651873746,0.15791416154800664
structure,nonlinear,delta_gatr,1001,510.0,0.05,w4,27,0.4129390772865082,0.632134740607913
structure,nonlinear,delta_gatr,1001,510.0,0.05,w6,27,0.020765993065856508,0.1417871957623332
structure,nonlinear,delta_gatr,1001,510.0,0.05,qbar6,27,0.015673095114478036,0.09907650604183864
structure,nonlinear,delta_gatr,1001,510.0,0.05,q6_coherence,27,0.014104967643141399,0.06835355034916336
structure,nonlinear,delta_gatr,1001,510.0,0.05,bond_order,27,0.13482397925038167,0.3642877789511647
structure,nonlinear,delta_gatr,1001,510.0,0.05,angular_arrangement,27,0.27771296400912227,0.5148658056162762
structure,nonlinear,delta_gatr,1009,520.0,0.05,q4,14,0.07525721340198667,0.2113813404481155
structure,nonlinear,delta_gatr,1009,520.0,0.05,q6,14,0.02569781974611629,0.1575887899811701
structure,nonlinear,delta_gatr,1009,520.0,0.05,w4,14,0.07617127107660204,0.21643950211051974
structure,nonlinear,delta_gatr,1009,520.0,0.05,w6,14,0.008790602769515644,0.09891221474462229
structure,nonlinear,delta_gatr,1009,520.0,0.05,qbar6,14,0.013101936275176881,0.08945530424463699
structure,nonlinear,delta_gatr,1009,520.0,0.05,q6_coherence,14,0.011404755529699034,0.05055296745715174
structure,nonlinear,delta_gatr,1009,520.0,0.05,bond_order,14,0.03507059979984943,0.15094360762280937
structure,nonlinear,delta_gatr,1009,520.0,0.05,angular_arrangement,14,0.17901901643001625,0.45369065818224485
structure,nonlinear,delta_gatr,911,400.0,0.1,q4,13431,1.0723167297008642,1.0266270699159583
structure,nonlinear,delta_gatr,911,400.0,0.1,q6,13431,0.21153907642734818,0.4510847212905268
structure,nonlinear,delta_gatr,911,400.0,0.1,w4,13431,1.3933837863417613,1.1788873541785532
structure,nonlinear,delta_gatr,911,400.0,0.1,w6,13431,0.8798013474700289,0.9414256790661032
structure,nonlinear,delta_gatr,911,400.0,0.1,qbar6,13431,0.0760822496251637,0.2363553336651145
structure,nonlinear,delta_gatr,911,400.0,0.1,q6_coherence,13431,0.1025104204254339,0.2796867605913576
structure,nonlinear,delta_gatr,911,400.0,0.1,bond_order,13431,0.6226056016650999,0.7818340400744901
structure,nonlinear,delta_gatr,911,400.0,0.1,angular_arrangement,13431,0.5336151878931358,0.8252979712638587
structure,nonlinear,delta_gatr,913,400.0,0.1,q4,11219,0.7341061841569728,0.8448989307302719
structure,nonlinear,delta_gatr,913,400.0,0.1,q6,11219,0.2204744033240062,0.46883306725310797
structure,nonlinear,delta_gatr,913,400.0,0.1,w4,11219,0.5356631238824947,0.7145189952348846
structure,nonlinear,delta_gatr,913,400.0,0.1,w6,11219,1.0645931089908727,1.0293600635205897
structure,nonlinear,delta_gatr,913,400.0,0.1,qbar6,11219,0.06370728954304608,0.20303463450821171
structure,nonlinear,delta_gatr,913,400.0,0.1,q6_coherence,11219,0.11743460983323686,0.30413820210350695
structure,nonlinear,delta_gatr,913,400.0,0.1,bond_order,11219,0.45599645328843824,0.6630109717305254
structure,nonlinear,delta_gatr,913,400.0,0.1,angular_arrangement,11219,0.4232316890530391,0.7542531642816
structure,nonlinear,delta_gatr,938,450.0,0.1,q4,10713,1.9276239951337792,1.3471635105358934
structure,nonlinear,delta_gatr,938,450.0,0.1,q6,10713,0.31277805002983955,0.5533101707913456
structure,nonlinear,delta_gatr,938,450.0,0.1,w4,10713,2.6449540247717405,1.6320479698268333
structure,nonlinear,delta_gatr,938,450.0,0.1,w6,10713,0.5075299001434889,0.7083241471819619
structure,nonlinear,delta_gatr,938,450.0,0.1,qbar6,10713,0.1425705155607204,0.344674321476995
structure,nonlinear,delta_gatr,938,450.0,0.1,q6_coherence,10713,0.12558077595881167,0.30677619376100695
structure,nonlinear,delta_gatr,938,450.0,0.1,bond_order,10713,0.9435062102663966,0.9573589855658117
structure,nonlinear,delta_gatr,938,450.0,0.1,angular_arrangement,10713,0.7882385841493736,0.9872689185839557
structure,nonlinear,delta_gatr,942,450.0,0.1,q4,18952,0.3998172686863937,0.6211528106411476
structure,nonlinear,delta_gatr,942,450.0,0.1,q6,18952,0.08729188171714876,0.2989398844217068
structure,nonlinear,delta_gatr,942,450.0,0.1,w4,18952,0.4658315745923085,0.6820119560558205
structure,nonlinear,delta_gatr,942,450.0,0.1,w6,18952,0.24566463843199104,0.4933391599659156
structure,nonlinear,delta_gatr,942,450.0,0.1,qbar6,18952,0.03598075970297974,0.15644052039069942
structure,nonlinear,delta_gatr,942,450.0,0.1,q6_coherence,18952,0.04592003595223317,0.16765122627601994
structure,nonlinear,delta_gatr,942,450.0,0.1,bond_order,18952,0.2134176931805092,0.45392735720531113
structure,nonlinear,delta_gatr,942,450.0,0.1,angular_arrangement,18952,0.2979866424075556,0.6903348653220536
structure,nonlinear,delta_gatr,970,500.0,0.1,q4,20747,0.27838536158198246,0.4714557417719975
structure,nonlinear,delta_gatr,970,500.0,0.1,q6,20747,0.0641175558585326,0.2592551341450374
structure,nonlinear,delta_gatr,970,500.0,0.1,w4,20747,0.2954182133502167,0.5211441605080807
structure,nonlinear,delta_gatr,970,500.0,0.1,w6,20747,0.20246590498099837,0.44411739938881173
structure,nonlinear,delta_gatr,970,500.0,0.1,qbar6,20747,0.03557891058009681,0.11966572327426174
structure,nonlinear,delta_gatr,970,500.0,0.1,q6_coherence,20747,0.041733387790215626,0.13732672809140983
structure,nonlinear,delta_gatr,970,500.0,0.1,bond_order,20747,0.15294988902367374,0.36320190828173043
structure,nonlinear,delta_gatr,970,500.0,0.1,angular_arrangement,20747,0.31061118943625826,0.6968514217406444
structure,nonlinear,delta_gatr,971,500.0,0.1,q4,10619,0.8388579518125241,0.9008294576495057
structure,nonlinear,delta_gatr,971,500.0,0.1,q6,10619,0.17843427694757855,0.4132977630305768
structure,nonlinear,delta_gatr,971,500.0,0.1,w4,10619,0.8671104654256093,0.9274178498987655
structure,nonlinear,delta_gatr,971,500.0,0.1,w6,10619,0.5334240220202427,0.72640308493721
structure,nonlinear,delta_gatr,971,500.0,0.1,qbar6,10619,0.0932333128775281,0.2603825747723752
structure,nonlinear,delta_gatr,971,500.0,0.1,q6_coherence,10619,0.09685493832885454,0.2694443008106143
structure,nonlinear,delta_gatr,971,500.0,0.1,bond_order,10619,0.434652494568723,0.646847918666196
structure,nonlinear,delta_gatr,971,500.0,0.1,angular_arrangement,10619,0.5056984948548889,0.8297429856149184
structure,nonlinear,delta_gatr,1000,510.0,0.1,q4,7473,1.8909610502501395,1.3694532009823093
structure,nonlinear,delta_gatr,1000,510.0,0.1,q6,7473,0.3358275007299406,0.5814350908456233
structure,nonlinear,delta_gatr,1000,510.0,0.1,w4,7473,2.225608683011727,1.485107729828026
structure,nonlinear,delta_gatr,1000,510.0,0.1,w6,7473,1.3379864087242144,1.1487602659941378
structure,nonlinear,delta_gatr,1000,510.0,0.1,qbar6,7473,0.1066880124665401,0.2878109178255946
structure,nonlinear,delta_gatr,1000,510.0,0.1,q6_coherence,7473,0.14292573885173174,0.3405745462688651
structure,nonlinear,delta_gatr,1000,510.0,0.1,bond_order,7473,1.0066662323390487,0.9947772027322734
structure,nonlinear,delta_gatr,1000,510.0,0.1,angular_arrangement,7473,0.9045515447034763,1.0270293560948809
structure,nonlinear,delta_gatr,1001,510.0,0.1,q4,11038,0.8185459106467455,0.8978323454131423
structure,nonlinear,delta_gatr,1001,510.0,0.1,q6,11038,0.1759146486506221,0.4285204217098126
structure,nonlinear,delta_gatr,1001,510.0,0.1,w4,11038,0.97773733219219,0.969194001961416
structure,nonlinear,delta_gatr,1001,510.0,0.1,w6,11038,0.4816128445263454,0.6915470759393563
structure,nonlinear,delta_gatr,1001,510.0,0.1,qbar6,11038,0.08184062141215351,0.29217495095791196
structure,nonlinear,delta_gatr,1001,510.0,0.1,q6_coherence,11038,0.10208557631737172,0.311294475741892
structure,nonlinear,delta_gatr,1001,510.0,0.1,bond_order,11038,0.43962282229090477,0.6569598537411243
structure,nonlinear,delta_gatr,1001,510.0,0.1,angular_arrangement,11038,0.46466835866404843,0.8038537170449556
structure,nonlinear,delta_gatr,881,520.0,0.1,q4,7220,2.1633083908520483,1.456085097712625
structure,nonlinear,delta_gatr,881,520.0,0.1,q6,7220,0.314755120955197,0.5538194099410891
structure,nonlinear,delta_gatr,881,520.0,0.1,w4,7220,2.4181118464941935,1.543980384081562
structure,nonlinear,delta_gatr,881,520.0,0.1,w6,7220,1.4279502788001535,1.199140873534706
structure,nonlinear,delta_gatr,881,520.0,0.1,qbar6,7220,0.1093704252059888,0.29781480209504785
structure,nonlinear,delta_gatr,881,520.0,0.1,q6_coherence,7220,0.160849361193767,0.3589105380939715
structure,nonlinear,delta_gatr,881,520.0,0.1,bond_order,7220,1.0990575705835581,1.0381252687995095
structure,nonlinear,delta_gatr,881,520.0,0.1,angular_arrangement,7220,0.8863486798886367,1.0028674037362708
structure,nonlinear,delta_gatr,1009,520.0,0.1,q4,13594,1.3771990294509486,1.1698018970890318
structure,nonlinear,delta_gatr,1009,520.0,0.1,q6,13594,0.1950248227010802,0.4344309270350266
structure,nonlinear,delta_gatr,1009,520.0,0.1,w4,13594,2.008781150150742,1.4351748440500554
structure,nonlinear,delta_gatr,1009,520.0,0.1,w6,13594,0.30055877183883123,0.5394766852500842
structure,nonlinear,delta_gatr,1009,520.0,0.1,qbar6,13594,0.08439466843746718,0.26619902782914234
structure,nonlinear,delta_gatr,1009,520.0,0.1,q6_coherence,13594,0.07260397151241411,0.2222729122037974
structure,nonlinear,delta_gatr,1009,520.0,0.1,bond_order,13594,0.6730937356819139,0.819369249853901
structure,nonlinear,delta_gatr,1009,520.0,0.1,angular_arrangement,13594,0.670958531376773,0.9070728693780314
structure,nonlinear,duplicate_gatr,911,400.0,0.05,q4,91,0.6431502420849322,0.7864290239137353
structure,nonlinear,duplicate_gatr,911,400.0,0.05,q6,91,0.09263823143895686,0.28107120380936584
structure,nonlinear,duplicate_gatr,911,400.0,0.05,w4,91,1.0165063843277338,1.0039194051485754
structure,nonlinear,duplicate_gatr,911,400.0,0.05,w6,91,0.0107671818171594,0.09833909551856254
structure,nonlinear,duplicate_gatr,911,400.0,0.05,qbar6,91,0.04225609596352231,0.1637500602188683
structure,nonlinear,duplicate_gatr,911,400.0,0.05,q6_coherence,91,0.02047444426956209,0.08737102635964063
structure,nonlinear,duplicate_gatr,911,400.0,0.05,bond_order,91,0.3042987633169778,0.5399759500006852
